"airline_name","link","title","author","author_country","date","content","lounge_name","airport","lounge_type","date_visit","type_traveller","overall_rating","comfort_rating","cleanliness_rating","bar_beverages_rating","catering_rating","washrooms_rating","wifi_connectivity_rating","staff_service_rating","recommended"
"etihad-airways","/lounge-reviews/etihad-airways","Etihad Airways Lass Lounge - Abu Dhabi Airport","B Watkins","Australia","2011-06-29","We were flying First Class Etihad-Europe having previously travelled First Class on Qantas BA Air France and Emirates. The lounge turns out to be the New Zealand Airlines ""standard"" lounge. This is very much not what we expect when we pay for First Class. It's a nice enough lounge crowded despite a quiet night at the airport (I'd hate to see it on a slightly busy night!) but nothing more. Would not reach Business Class standards for any other airline. As we sit in the lounge we are not planning to fly Etihad again. There's a chance for catch up on the flights and in the other ports but really we've made a decision to fly First Class because we want ""First Class"" funnily enough! This is not a First Class lounge and as stated above I'd be disappointed if I'd paid Business Class for this. Part of the real pleasure of starting a holiday is sitting back in the lounge with that first glass of champagne. We last travelled Emirates and while they didn't have a dedicated First lounge (shared with Business) the facilities food and champagne are great on board. This is the first time I've ever bothered to write such a review which reflects our disappointment. Etihad has a fair bit of catching up to do at this early stage. There's no way that we'll depart Melbourne with Etihad again. Do what Air France do escort your First Class passengers (in CDG at least) to the lounge make sure they're comfortable and come and get them when it's time to leave. If you're going to ask for 5-10 times the fare make the customer feel a little special!","ETIHAD AIRWAYS LASS LOUNGE REVIEW","Abu Dhabi Airport","","","","2.0","3","3","3.0","3.0","0.0","1.0","2.0","0"
"etihad-airways","/lounge-reviews/etihad-airways","Etihad Airways Business Class Lounge - Abu Dhabi Airport","Diana Wright","Oman","2011-05-01","Etihad business class travellers have to fight for seats in this lounge. This lounge is too small and regularly too full to accommodate all business class passengers. Food quality has declined.","ETIHAD AIRWAYS BUSINESS CLASS LOUNGE REVIEW","Abu Dhabi Airport","Business Class","","","4.0","3","4","4.0","3.0","3.0","4.0","4.0","0"
"finnair","/lounge-reviews/finnair","Finnair Business Class Lounge - Helsinki Vantaa Airport","E Barday","Norway","2013-11-15","The most uncomfortable chairs in a lounge I've been in. Not relaxing at all! Whoever designed this lounge is a designer - not a business traveler! Very limited selection of food that did not look attractive at all. A few cheap wines and some beer.","FINNAIR BUSINESS CLASS LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","2.0","1","2","2.0","1.0","3.0","4.0","3.0","0"
"finnair","/lounge-reviews/finnair","Finnair Business Class Lounge - Helsinki Vantaa Airport","F Felstead","Australia","2013-09-15","Unimpressive. Low slung Scandinavian furniture - all style no comfort. A five hour transit ended in a sore back. Food supplies are meagre - a few limp salad leaves and a lacklustre pumpkin soup. Plenty of alcohol but not much to soak it up with. The place is littered with dirty crockery and glassware - the attendants only cruise by every now and then to clear it all away. No soap in the women's toilet and the men's urinal (I'm told) smells. Expected better. This is one of the most frugal lounges I have been in.","FINNAIR BUSINESS CLASS LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","2.0","1","2","3.0","1.0","0.0","4.0","3.0","0"
"finnair","/lounge-reviews/finnair","Finnair Business Class Lounge - Helsinki Vantaa Airport","H Kohler","Australia","2013-07-31","There was not much food a few salad leaves that was it bearing in mind that the lounge was half full. The toilet was dirty. Considering that this is the flagship lounge of Finnair. You can really see cost cuttings in that lounge. This lounge has not much to offer.","FINNAIR BUSINESS CLASS LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","2.0","3","3","1.0","1.0","1.0","4.0","2.0","0"
"emirates","/lounge-reviews/emirates","Emirates Business Class Lounge - Beijing Capital Airport","S Kazim","United Arab Emirates","2012-09-17","The location is convenient in terms of being next to the boarding gate but it is a trek away from the shops etc. The lounge is a common one for first and business class and has ample seating. The display of food is impressive and the it is all halal. Toilets and showers available as well as free internet access. Overall an excellent lounge.","EMIRATES BUSINESS CLASS LOUNGE REVIEW","Beijing Capital Airport","Business Class","","","4.0","4","4","4.0","5.0","4.0","5.0","5.0","1"
"emirates","/lounge-reviews/emirates","Emirates Business Class Lounge - Mauritius Airport","Ravi Mene","United Kingdom","2012-09-10","The lounge is smart with comfortable seats but air conditioning was not on and the lounge was very uncomfortable. A group of passengers got very loud and were becoming a distraction and disturbing other passengers. When brought to the attention of the staff they were not interested. Food and drinks were adequate several TVs.","EMIRATES BUSINESS CLASS LOUNGE REVIEW","Mauritius Airport","Business Class","","","4.0","3","4","4.0","3.0","4.0","4.0","3.0","1"
"emirates","/lounge-reviews/emirates","Emirates ""tanzanite"" First & Business Class Lounge - Dar Es Salaam Airport","David Minard","New Zealand","2012-09-10","Pleasant comfortable lounge. Ai conditioned unlike gate lounges upstairs. Good selection of small food and beverage. TV internet showers if required. Shared with other airlines but not crowded when we were there.","EMIRATES ""TANZANITE"" FIRST & BUSINESS CLASS LOUNGE REVIEW","Dar Es Salaam Airport","Business Class","","","4.0","4","4","4.0","4.0","4.0","4.0","4.0","1"
"flybe","/lounge-reviews/flybe","Flybe Business Class Lounge - Edinburgh Airport","David Crabbe","United Kingdom","2013-12-21","I have used the Flybe lounge in Edinburgh twice the past few months. It is a dismal place with threadbare furniture and minimal facilities. Hardly know why they bother with it.","FLYBE BUSINESS CLASS LOUNGE REVIEW","Edinburgh Airport","Business Class","","","2.0","2","2","2.0","1.0","1.0","2.0","3.0","0"
"flybe","/lounge-reviews/flybe","Flybe Business Class Lounge - Glasgow Prestwick Airport","David Crabbe","United Kingdom","2013-12-21","I used the Flybe business lounge back at the beginning of October 2013. It is even more minimalist and threadbare than its Edinburgh counterpart. You wonder why they bother with it in the first place if it cannot be made brighter and more welcoming There is a washroom out the back but the advice is to use it only if you really need to for it's in the most dreadful and dilapidated state .Pretty poor show the whole thing.","FLYBE BUSINESS CLASS LOUNGE REVIEW","Glasgow Prestwick Airport","Business Class","","","2.0","2","2","2.0","2.0","1.0","0.0","3.0","0"
"etihad-airways","/lounge-reviews/etihad-airways","Etihad Airways Business Class Lounge Customer - Abu Dhabi Airport","Zafrullah Hamzah","","2010-11-20","Totally disappointed by this so called premium lounge. Not only was it overcrowded the staff offered no help when you are circling around trying to find a place to sit and eat. The staff at reception was fine. The toilets seemed too small for volume of passengers and I looked for the so called shower facilities in vain. The whole design on top of the huge crowd using it certainly gives you the impression that you are in a canteen and not in a premium lounge. On the return flight the plane from Kuala Lumpur landed in Abu Dhabi around midnight and not only trying to find the lounge from where you got off this time was a nightmare but when I got to the lounge I did not bother to eat (despite being hungry) as I was not prepared to explore every corner just to find a comfortable place to eat. Etihad please wake up and upgrade this lounge I am not being demanding but when you pay to travel business class some comfort in transit is not too much to ask.","ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Abu Dhabi Airport","Business Class","","","2.0","1","3","3.0","3.0","0.0","3.0","1.0","0"
"etihad-airways","/lounge-reviews/etihad-airways","Etihad Airways Business Class Lounge Customer - Abu Dhabi Airport","Tayab Chinyoty","","2010-10-17","Senses Spa would be one of the best things here. Lounge is too small for the morning traffic. Food was good and a variety. Staff is too loud. Waiting for the shower and a line for the toilet - never happened with me before in a Business class lounge. Etihad people need to understand what a lounge means - and not just free food and drinks.","ETIHAD AIRWAYS BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Abu Dhabi Airport","Business Class","","","3.0","3","3","4.0","5.0","2.0","3.0","2.0","0"
"finnair","/lounge-reviews/finnair","Finnair (non-schengen) Business Class Lounge - Helsinki Vantaa Airport","A Swensson","Sweden","2013-07-07","The few dishes that are offered weren't replenished at my visit. In some cases I was met by an empty serving tray of a few odd pieces of crumbles. Drink section was extremely dirty with a lot of spills that weren't cleaned up. The soda machine was leaking. Seating area was better cleaned but I already felt uneasy from the food and drinks section and left soon. There are other lounges in HEL airport maybe better chose another one even if it means you need to pay for your entry.","FINNAIR (NON-SCHENGEN) BUSINESS CLASS LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","2.0","3","1","2.0","1.0","5.0","3.0","2.0","0"
"finnair","/lounge-reviews/finnair","Finnair Business Class Lounge - Helsinki Vantaa Airport","A Swensson","Sweden","2013-05-29","Very noisy as the lounge was filled over its capacity. It was not the relaxing place you want between flights. Stylish yes. But I found it to be stress-inducing not relaxing. The spa-section mentioned below is closed for good and the lounge offers nothing out of the ordinary. In fact it doesn't even offer the ordinary. The food sections cannot be called a food section. It has some cookies and sodas. There is a bar with a very nice bartender but the drinks offered were of the lower quality. If you like food and decent drinks you need to pay extra.","FINNAIR BUSINESS CLASS LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","2.0","1","3","1.0","1.0","4.0","3.0","3.0","0"
"finnair","/lounge-reviews/finnair","Finnair Business Class Helsinki Via Lounge - Helsinki Vantaa Airport","Andrew Pickles","Australia","2011-09-17","Lovely calm Nordic feel to lounge. Unfortunate that they did not plan it in a part of the airport with views of the runways. Views of air bridges are not inspiring. That said the facilities are great. Apple computers Marimekko and Iitala crockery - very stylish. A much improved food selection which I would have liked to have enjoyed more of but saved myself for inflight meal HEL-SIN. Comfortable seating and a choice of tables and chairs lounge sets or recliners.","FINNAIR BUSINESS CLASS HELSINKI VIA LOUNGE REVIEW","Helsinki Vantaa Airport","Business Class","","","4.0","4","4","4.0","4.0","4.0","5.0","4.0","0"
